Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_398.jpg;0;1;0;0.5844756;101.9505;178.3924;1.246764;352.6789;-0.0005635706
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_464.jpg;0;0.9984071;0;0.6348535;101.9893;178.3874;1.226123;352.6986;-0.001115177
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_531.jpg;0;1;0;0.7114551;102.0314;178.3818;1.199912;352.6875;-0.001096753
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_598.jpg;0;1;0;0.7746271;102.0931;178.3737;1.200917;352.7527;-0.000964496
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_664.jpg;-3.032645;1;0;0.8126163;102.1426;178.3665;1.205069;352.5417;0.0009025851
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_731.jpg;-6.01893;1;0;0.8867115;102.1951;178.3577;1.212616;352.2046;0.0006565389
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_797.jpg;-9.020613;1;0;0.9352055;102.2691;178.3431;1.208643;351.5158;0.002458935
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_864.jpg;-12.02886;1;0;0.9822379;102.3273;178.3297;1.203433;350.7881;-0.001093178
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_931.jpg;-15;1;0;1.032279;102.3873;178.3139;1.195338;349.7703;359.9854
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_16_998.jpg;-15;1;0;1.082178;102.4709;178.2893;1.197022;348.2012;359.9609
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_064.jpg;-15;1;0;1.129057;102.5367;178.2686;1.203854;347.0093;359.9586
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_131.jpg;-15;1;0;1.194411;102.6044;178.2455;1.20154;345.7971;359.9613
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_198.jpg;-15;1;0;1.23482;102.698;178.211;1.204823;344.1207;359.9618
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_264.jpg;-15;1;0;1.287953;102.7708;178.1822;1.21295;342.8336;359.9582
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_331.jpg;-15;1;0;1.348123;102.8453;178.1509;1.214011;341.484;359.9554
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_398.jpg;-15;1;0;1.390427;102.9472;178.1048;1.207228;339.6454;359.9463
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_464.jpg;-15;1;0;1.437216;103.0255;178.0668;1.19382;338.2216;359.9357
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_531.jpg;-15;1;0;1.497034;103.1051;178.0257;1.176943;336.7638;359.9147
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_598.jpg;-15;1;0;1.541901;103.2131;177.966;1.141912;334.7703;359.8789
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_664.jpg;-15;1;0;1.586082;103.2952;177.9174;1.103354;333.2404;359.8479
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_731.jpg;-15;1;0;1.64567;103.3783;177.8654;1.058126;331.681;359.807
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_799.jpg;-15;1;0;1.689702;103.49;177.7905;0.9862224;329.5578;359.7419
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_864.jpg;-15;1;0;1.733612;103.5743;177.73;0.9244215;327.9336;359.6832
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_931.jpg;-15;1;0;1.791585;103.6589;177.6658;0.8516452;326.2834;359.622
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_17_998.jpg;-15;1;0;1.834144;103.7717;177.5742;0.7474449;324.0435;359.5275
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_064.jpg;-15;1;0;1.876993;103.8561;177.5008;0.6616712;322.3357;359.451
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_132.jpg;-15;1;0;1.933664;103.9681;177.3969;0.535584;320.0229;359.3461
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_199.jpg;-15;1;0;1.976384;104.0513;177.3139;0.439701;318.2616;359.258
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_265.jpg;-15;1;0;2.031467;104.1336;177.2269;0.3364567;316.4777;359.1715
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_332.jpg;-15;1;0;2.072859;104.2416;177.1042;0.1996009;314.0665;359.0462
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_398.jpg;-15;1;0;2.11382;104.3211;177.0072;0.09749372;312.2334;358.9503
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_465.jpg;-15;1;0;2.167609;104.3992;176.9061;359.9919;310.4054;358.8698
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_534.jpg;-15;1;0;2.206239;104.503;176.7632;0.0162356;307.9952;358.8461
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_599.jpg;-15;1;0;2.245682;104.5783;176.6513;0.01368623;306.1368;358.8862
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_666.jpg;-15;1;0;2.301002;104.6505;176.5342;0.02515759;304.2258;358.9103
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_733.jpg;-15;1;0;2.341547;104.7425;176.3712;0.03965395;301.6422;358.9204
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_800.jpg;-15;1;0;2.381433;104.8079;176.244;0.03999738;299.677;358.9181
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_866.jpg;-15;1;0;2.435042;104.8701;176.1126;0.03188546;297.6982;358.9058
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_933.jpg;-15;1;0;2.474978;104.9477;175.9312;0.01415044;295.0375;358.8855
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_18_999.jpg;-15;1;0;2.513999;105.0017;175.7903;0.009099212;293.0407;358.881
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_066.jpg;-15;1;0;2.566107;105.0518;175.6453;0.01549941;291.0232;358.8822
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_134.jpg;-15;1;0;2.605333;105.1115;175.4462;0.01257954;288.3016;358.8795
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_200.jpg;-15;1;0;2.644065;105.151;175.2924;0.01745852;286.2493;358.8791
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_266.jpg;-15;1;0;2.69524;105.1856;175.1353;0.008970747;284.1879;358.8791
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_334.jpg;-12.01007;1;0;2.734718;105.2254;174.9204;0.01402092;281.658;358.8991
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_400.jpg;-9.048704;1;0;2.776845;105.2516;174.7554;0.02308014;280.1253;358.9287
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_466.jpg;-6.064178;1;0;2.832862;105.2757;174.587;0.0556061;278.9303;358.9634
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_534.jpg;1.512712;1;0;2.874131;105.3113;174.3576;0.1565347;278.5679;359.1283
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_601.jpg;4.47327;1;0;2.91322;105.341;174.182;0.2981841;278.9422;359.3163
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_667.jpg;7.560847;1;0;2.963614;105.3747;174.0038;0.4920556;279.75;359.5722
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_732.jpg;10.50047;1;0;2.999264;105.4284;173.7635;0.8105461;281.5186;0.05222428
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_800.jpg;13.50949;1;0;3.033862;105.4748;173.5836;0.9914176;283.2911;0.4322945
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_865.jpg;15;1;0;3.071126;105.5262;173.4065;1.015802;285.4523;0.7557144
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_933.jpg;15;1;0;3.095976;105.6034;173.1761;0.7668769;288.5279;1.102773
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_19_999.jpg;13.50843;1;0;3.12034;105.6674;173.0074;0.3916906;290.6946;1.28766
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_065.jpg;10.49096;1;0;3.147529;105.733;172.8407;359.8717;292.319;1.245126
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_133.jpg;7.532698;1;0;3.209197;105.833;172.6081;359.6809;293.969;0.9932302
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_200.jpg;4.491695;1;0;3.235843;105.916;172.4281;359.841;294.8744;0.778908
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_266.jpg;1.516922;1;0;3.310707;106.0038;172.2454;0.08088069;295.5023;0.6322434
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_333.jpg;-1.462587;1;0;3.349092;106.1219;171.9974;0.4434516;295.65;0.3980947
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_399.jpg;-4.432865;1;0;3.387077;106.2096;171.8074;0.7404233;295.2574;0.1702335
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_465.jpg;-7.406148;1;0;3.423568;106.2948;171.614;1.036876;294.397;359.908
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_534.jpg;-10.46255;1;0;3.471116;106.4035;171.3536;1.274986;292.6459;359.635
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_600.jpg;-13.48907;1;0;3.498999;106.4781;171.1579;1.224818;290.7773;359.4944
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_666.jpg;-13.55316;1;0;3.531181;106.5443;170.9614;0.9812416;288.5335;359.356
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_732.jpg;-10.49514;1;0;3.559006;106.6231;170.6972;0.4392156;285.7748;359.2109
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_799.jpg;-7.549886;1;0;3.623716;106.6749;170.492;0.09058417;284.1891;358.993
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_864.jpg;-4.578856;1;0;3.670935;106.7247;170.2817;359.8795;283.1439;358.7945
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_932.jpg;-1.522093;1;0;3.693225;106.7942;169.9921;359.9724;282.4563;358.8685
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_20_999.jpg;0;1;0;3.741102;106.8453;169.7709;0.07756525;282.2778;359.0096
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_066.jpg;0;1;0;3.790687;106.8952;169.5467;0.2081267;282.2313;359.1326
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_133.jpg;0;1;0;3.827735;106.9617;169.2431;0.4415149;282.2259;359.3044
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_199.jpg;0;1;0;3.864192;107.0124;169.0126;0.6387236;282.2428;359.4584
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_265.jpg;0;1;0;3.914182;107.0635;168.7795;0.8579742;282.2623;359.6178
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_331.jpg;0;1;0;3.950965;107.1154;168.544;1.088141;282.2929;359.7845
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_399.jpg;0;1;0;3.987863;107.1855;168.2266;1.397035;282.3313;-0.003668421
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_466.jpg;0;1;0;4.035126;107.2357;167.9877;1.505323;282.2897;-0.003824224
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_532.jpg;0;1;0;4.082176;107.3033;167.6685;1.444716;282.2968;-0.001271286
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_600.jpg;0;1;0;4.119966;107.3547;167.4265;1.40609;282.2755;-0.001075585
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_666.jpg;0;1;0;4.168808;107.4067;167.182;1.390018;282.2485;-0.001149771
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_731.jpg;0;1;0;4.205315;107.4592;166.935;1.393251;282.2203;-0.001164345
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_798.jpg;1.544802;1;0;4.241733;107.5302;166.6019;1.421592;282.2457;-0.001654709
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_865.jpg;4.490543;1;0;4.277997;107.5858;166.35;1.449239;282.5651;0.001810553
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_932.jpg;7.541728;1;0;4.325381;107.6655;166.013;1.430487;283.5726;0.03692335
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_21_999.jpg;4.558361;1;0;4.361193;107.7291;165.7594;1.36335;284.4369;0.07092222
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_065.jpg;1.499215;1;0;4.411079;107.7953;165.5044;1.292656;285.0338;0.1262068
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_131.jpg;0;1;0;4.447219;107.8626;165.2473;1.225604;285.2697;0.1667219
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_199.jpg;0;1;0;4.482891;107.9543;164.9011;1.164762;285.3314;0.210864
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_264.jpg;0;1;0;4.530172;108.0243;164.6387;1.142068;285.3181;0.2271933
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_332.jpg;0;1;0;4.565289;108.1186;164.2853;1.144875;285.2734;0.2227294
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_398.jpg;0;1;0;4.600489;108.1901;164.0174;1.166755;285.236;0.1966346
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_465.jpg;0;1;0;4.646866;108.2621;163.7472;1.208505;285.1955;0.1583599
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_532.jpg;0;1;0;4.681527;108.3588;163.3833;1.29032;285.1388;0.08809565
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_598.jpg;-2.994086;1;0;4.716047;108.4306;163.1073;1.369604;284.9326;0.00134002
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_665.jpg;-5.970115;1;0;4.750164;108.5023;162.8293;1.445572;284.4466;-0.002403604
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_732.jpg;-5.986497;1;0;4.794571;108.5939;162.4552;1.494992;283.3701;359.9915
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_799.jpg;-3.003538;1;0;4.830607;108.6605;162.1726;1.475037;282.6786;359.9926
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_865.jpg;-0.04735708;1;0;4.866267;108.726;161.8876;1.452234;282.3288;359.9752
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_931.jpg;0;1;0;4.912116;108.7912;161.6004;1.430692;282.223;359.9559
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_22_999.jpg;0;1;0;4.946419;108.8781;161.2141;1.408341;282.2179;359.9393
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_066.jpg;0;1;0;4.980596;108.9436;160.9218;1.39999;282.2493;359.9423
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_132.jpg;0;1;0;5.011112;109.0314;160.5302;1.414309;282.311;359.9626
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_199.jpg;0;1;0;5.014313;109.0974;160.236;1.444239;282.3461;359.9924
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_266.jpg;0;1;0;5.024425;109.1628;159.9421;1.472809;282.4321;359.9919
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_332.jpg;0;1;0;5.014314;109.2501;159.55;1.502666;282.4691;-0.005458585
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_23_399.jpg;0;1;0;5.021834;109.3147;159.2565;1.486902;282.4809;-0.002928229
